timestamp(ms),VFR_HUD.groundspeed,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.rollspeed,ATTITUDE.pitchspeed
851893.9140625,0.11890317499637604,0.013262762688100338,-0.0010095611214637756,-0.020258478820323944,0.026785708963871002
851993.9140625,0.11344599723815918,0.010686910711228848,0.005281217396259308,-0.011778869666159153,0.020091112703084946
852093.9140625,0.11344599723815918,0.010686910711228848,0.005281217396259308,-0.011778869666159153,0.020091112703084946
852193.9140625,0.11344599723815918,0.010686910711228848,0.005281217396259308,-0.011778869666159153,0.020091112703084946
852293.9140625,0.09822724014520645,0.01141667366027832,0.006398465484380722,0.004570371005684137,0.011236030608415604
852393.9140625,0.09822724014520645,0.01141667366027832,0.006398465484380722,0.004570371005684137,0.011236030608415604
852493.9140625,0.07005704194307327,0.008913851343095303,0.005408564582467079,-0.0025882760528475046,-0.018900500610470772
852593.9140625,0.07005704194307327,0.008913851343095303,0.005408564582467079,-0.0025882760528475046,-0.018900500610470772
852693.9140625,0.07005704194307327,0.008913851343095303,0.005408564582467079,-0.0025882760528475046,-0.018900500610470772
852793.9140625,0.05204655975103378,0.008318642154335976,0.005330242216587067,0.02121148072183132,-0.0015515272971242666
852893.9140625,0.05204655975103378,0.008318642154335976,0.005330242216587067,0.02121148072183132,-0.0015515272971242666
852993.9140625,0.03788116201758385,0.010023588314652443,0.006011715158820152,0.004917985759675503,0.008708080276846886
853093.9140625,0.03788116201758385,0.010023588314652443,0.006011715158820152,0.004917985759675503,0.008708080276846886
853193.9140625,0.03788116201758385,0.010023588314652443,0.006011715158820152,0.004917985759675503,0.008708080276846886
853293.9140625,0.03600424528121948,0.010285287164151669,0.007936572656035423,0.002297687344253063,-0.004463348537683487
853393.9140625,0.03600424528121948,0.010285287164151669,0.007936572656035423,0.002297687344253063,-0.004463348537683487
853493.9140625,0.04254297912120819,0.011755745857954025,0.0010645631700754166,0.0012482651509344578,-0.01386459544301033
853593.9140625,0.04254297912120819,0.011755745857954025,0.0010645631700754166,0.0012482651509344578,-0.01386459544301033
853693.9140625,0.04254297912120819,0.011755745857954025,0.0010645631700754166,0.0012482651509344578,-0.01386459544301033
853793.9140625,0.054737985134124756,0.009327655658125877,-0.0031270496547222137,-0.025843147188425064,-0.009693307802081108
853893.9140625,0.054737985134124756,0.009327655658125877,-0.0031270496547222137,-0.025843147188425064,-0.009693307802081108
853993.9140625,0.04479540139436722,0.006211678497493267,-0.00815049558877945,0.0017031703609973192,-0.0060929832980036736
854093.9140625,0.04479540139436722,0.006211678497493267,-0.00815049558877945,0.0017031703609973192,-0.0060929832980036736
854193.9140625,0.04479540139436722,0.006211678497493267,-0.00815049558877945,0.0017031703609973192,-0.0060929832980036736
854293.9140625,0.04822782427072525,0.01109341997653246,-0.013236671686172485,0.025015560910105705,-0.01321964617818594
854393.9140625,0.04822782427072525,0.01109341997653246,-0.013236671686172485,0.025015560910105705,-0.01321964617818594
854493.9140625,0.028617819771170616,0.016273517161607742,-0.014528106898069382,0.012372402474284172,-0.0009641331853345037
854593.9140625,0.028617819771170616,0.016273517161607742,-0.014528106898069382,0.012372402474284172,-0.0009641331853345037
854693.9140625,0.028617819771170616,0.016273517161607742,-0.014528106898069382,0.012372402474284172,-0.0009641331853345037
854793.9140625,0.00886583048850298,0.013052699156105518,-0.01576632261276245,-0.017378687858581543,-0.005206837318837643
854893.9140625,0.00886583048850298,0.013052699156105518,-0.01576632261276245,-0.017378687858581543,-0.005206837318837643
854993.9140625,0.020724881440401077,0.012366067618131638,-0.01362486183643341,0.009075413458049297,0.012054432183504105
855093.9140625,0.020724881440401077,0.012366067618131638,-0.01362486183643341,0.009075413458049297,0.012054432183504105
855193.9140625,0.020724881440401077,0.012366067618131638,-0.01362486183643341,0.009075413458049297,0.012054432183504105
855293.9140625,0.04876595735549927,0.016270630061626434,-0.01009780541062355,0.013369401916861534,0.01832515001296997
855393.9140625,0.04876595735549927,0.016270630061626434,-0.01009780541062355,0.013369401916861534,0.01832515001296997
855493.9140625,0.05078885704278946,0.017650118097662926,-0.004134379327297211,0.01323862187564373,0.022171929478645325
855593.9140625,0.05078885704278946,0.017650118097662926,-0.004134379327297211,0.01323862187564373,0.022171929478645325
855693.9140625,0.05078885704278946,0.017650118097662926,-0.004134379327297211,0.01323862187564373,0.022171929478645325
855793.9140625,0.03973975405097008,0.019163308665156364,-0.0029260143637657166,-0.011081320233643055,0.006852708291262388
855893.9140625,0.03973975405097008,0.019163308665156364,-0.0029260143637657166,-0.011081320233643055,0.006852708291262388
855993.9140625,0.02780895121395588,0.022156862542033195,-0.0008497703820466995,0.04346494376659393,0.011562814936041832
856093.9140625,0.02780895121395588,0.022156862542033195,-0.0008497703820466995,0.04346494376659393,0.011562814936041832
856193.9140625,0.02780895121395588,0.022156862542033195,-0.0008497703820466995,0.04346494376659393,0.011562814936041832
856293.9140625,0.03914330527186394,0.04017690196633339,0.0014511384069919586,0.08407396078109741,0.0019386534113436937
856393.9140625,0.03914330527186394,0.04017690196633339,0.0014511384069919586,0.08407396078109741,0.0019386534113436937
